,0,1,2,3,4
70446,c++,,,,
70447,c#,,,,
70448,c#,,,,
70449,git,,,,
70450,java,.net,,,
70451,git,svn,,,
70452,.net,xml,,,
70453,sql,sql-server,,,
70454,c++,,,,
70455,django,,,,
70456,python,xml,,,
70457,java,,,,
70458,php,,,,
70459,sql,sql-server,performance,,
70460,regex,,,,
70461,java,regex,,,
70462,c#,,,,
70463,.net,,,,
70464,ruby-on-rails,ruby,,,
70465,linux,,,,
70466,java,,,,
70467,php,xml,,,
70468,visual-studio,,,,
70469,asp.net-mvc,,,,
70470,c#,.net,,,
70471,cocoa,macos,,,
70472,ruby-on-rails,,,,
70473,winforms,,,,
70474,macos,,,,
70475,java,,,,
70476,c#,,,,
70477,php,,,,
70478,django,,,,
70479,c#,,,,
70480,java,debugging,,,
70481,c++,,,,
70482,c#,.net,regex,,
70483,c#,.net,jquery,xml,
70484,java,,,,
70485,css,,,,
70486,java,,,,
70487,asp.net,,,,
70488,php,,,,
70489,.net,visual-studio,unit-testing,,
70490,java,,,,
70491,python,,,,
70492,windows,svn,,,
70493,c#,,,,
70494,php,debugging,,,
70495,visual-studio,visual-studio-2008,,,
70496,c#,.net,,,
70497,mysql,,,,
70498,sql,sql-server,,,
70499,visual-studio,visual-studio-2008,,,
70500,git,,,,
70501,css,,,,
70502,c#,.net,,,
70503,sql-server,,,,
70504,javascript,,,,
70505,jquery,,,,
70506,c++,,,,
70507,c#,asp.net-mvc,,,
70508,python,oop,,,
70509,c#,,,,
70510,c#,,,,
70511,c#,.net,wpf,,
70512,html,css,,,
70513,.net,windows,,,
70514,sql,,,,
70515,asp.net,vb.net,,,
70516,javascript,,,,
70517,javascript,iphone,html,,
70518,iphone,,,,
70519,java,,,,
70520,javascript,regex,,,
70521,python,,,,
70522,sql-server,,,,
70523,cocoa,macos,,,
70524,asp.net,,,,
70525,c#,.net,winforms,,
70526,java,regex,,,
70527,java,,,,
70528,iphone,,,,
70529,.net,windows,vb.net,,
70530,.net,wpf,,,
70531,asp.net,,,,
70532,language-agnostic,,,,
70533,wpf,,,,
70534,c#,windows,,,
70535,javascript,jquery,,,
70536,iphone,,,,
70537,perl,,,,
70538,git,,,,
70539,database,,,,
70540,javascript,jquery,,,
70541,.net,xml,,,
70542,c#,,,,
70543,c++,c,,,
70544,c#,,,,
70545,visual-studio,,,,
70546,ruby-on-rails,ruby,,,
70547,asp.net,vb.net,,,
70548,linux,,,,
70549,delphi,,,,
70550,c++,arrays,,,
70551,css,,,,
70552,javascript,,,,
70553,java,,,,
70554,python,,,,
70555,sql-server,,,,
70556,python,xml,,,
70557,c++,windows,string,,
70558,django,,,,
70559,html,,,,
70560,java,javascript,,,
70561,php,mysql,performance,,
70562,perl,,,,
70563,iphone,objective-c,cocoa-touch,,
70564,python,,,,
70565,c#,.net,,,
70566,xml,,,,
70567,python,string,,,
70568,eclipse,,,,
70569,c#,.net,,,
70570,c++,linux,,,
70571,ruby-on-rails,,,,
70572,iphone,,,,
70573,cocoa-touch,,,,
70574,python,multithreading,,,
70575,java,,,,
70576,ruby-on-rails,ruby,,,
70577,c#,,,,
70578,c#,.net,,,
70579,wpf,,,,
70580,php,,,,
70581,java,c++,,,
70582,html,,,,
70583,c#,c++,,,
70584,javascript,,,,
70585,git,,,,
70586,android,,,,
70587,cocoa,,,,
70588,iphone,objective-c,cocoa-touch,,
70589,macos,,,,
70590,perl,,,,
70591,django,,,,
70592,c#,,,,
70593,python,ruby,,,
70594,delphi,,,,
70595,php,arrays,,,
70596,c++,c,,,
70597,sql,mysql,,,
70598,c#,multithreading,,,
70599,jquery,,,,
70600,php,,,,
70601,html,,,,
70602,asp.net-mvc,,,,
70603,android,,,,
70604,linux,svn,git,,
70605,c#,asp.net,,,
70606,c#,,,,
70607,c++,,,,
70608,c#,,,,
70609,wpf,,,,
70610,regex,,,,
70611,c#,.net,,,
70612,sql,mysql,,,
70613,c#,,,,
70614,c#,asp.net-mvc,css,,
70615,javascript,iphone,,,
70616,visual-studio,,,,
70617,mysql,,,,
70618,ruby-on-rails,,,,
70619,c#,asp.net-mvc,,,
70620,java,,,,
70621,arrays,debugging,,,
70622,c#,.net,,,
70623,python,,,,
70624,windows,,,,
70625,php,,,,
70626,c++,,,,
70627,html,,,,
70628,c#,,,,
70629,python,performance,,,
70630,c#,,,,
70631,asp.net,,,,
70632,c++,,,,
70633,delphi,,,,
70634,c++,windows,,,
70635,delphi,,,,
70636,java,,,,
70637,sql,sql-server,performance,,
70638,html,css,debugging,,
70639,python,django,,,
70640,ruby,,,,
70641,c++,,,,
70642,visual-studio,,,,
70643,xml,,,,
70644,mysql,,,,
70645,asp.net-mvc,,,,
70646,mysql,,,,
70647,java,,,,
70648,eclipse,,,,
70649,delphi,oop,,,
70650,algorithm,,,,
70651,c#,asp.net,c++,linq,
70652,iphone,,,,
70653,.net,,,,
70654,c++,,,,
70655,c#,,,,
70656,c++,,,,
70657,jquery,,,,
70658,c++,,,,
70659,iphone,objective-c,cocoa-touch,,
70660,c#,,,,
70661,css,,,,
70662,c#,winforms,,,
70663,c#,,,,
70664,java,,,,
70665,asp.net,,,,
70666,python,,,,
70667,jquery,,,,
70668,c#,.net,winforms,,
70669,.net,,,,
70670,python,,,,
70671,c#,,,,
70672,c#,,,,
70673,algorithm,,,,
70674,iphone,cocoa-touch,,,
70675,java,database,performance,,
70676,java,,,,
70677,database,performance,,,
70678,sql,sql-server,,,
70679,php,svn,,,
70680,asp.net-mvc,,,,
70681,javascript,,,,
70682,javascript,,,,
70683,c#,,,,
70684,sql,sql-server,,,
70685,python,windows,,,
70686,c++,c,,,
70687,java,eclipse,,,
70688,c++,,,,
70689,asp.net,,,,
70690,java,,,,
70691,delphi,string,,,
70692,python,,,,
70693,ruby-on-rails,ruby,,,
70694,wpf,,,,
70695,javascript,,,,
70696,javascript,,,,
70697,jquery,,,,
70698,visual-studio-2008,,,,
70699,php,,,,
70700,c#,winforms,,,
70701,sql,,,,
70702,javascript,iphone,,,
70703,visual-studio,,,,
70704,jquery,css,,,
70705,php,html,,,
70706,python,,,,
70707,iphone,,,,
70708,c#,.net,,,
70709,sql,,,,
70710,java,,,,
70711,asp.net,,,,
70712,javascript,jquery,,,
70713,ruby-on-rails,ruby,macos,,
70714,html,css,,,
70715,git,,,,
70716,java,eclipse,,,
70717,php,,,,
70718,cocoa,,,,
70719,c#,.net,,,
70720,python,,,,
70721,perl,oop,,,
70722,sql-server,,,,
70723,java,,,,
70724,c++,,,,
70725,java,regex,string,,
70726,asp.net,windows,,,
70727,c#,java,c++,oop,
70728,eclipse,,,,
70729,xml,,,,
70730,java,c++,,,
70731,ruby-on-rails,,,,
70732,javascript,,,,
70733,sql,sql-server,,,
70734,c,regex,,,
70735,ruby,,,,
70736,java,c++,c,,
70737,html,css,,,
70738,javascript,jquery,arrays,,
70739,asp.net,asp.net-mvc,,,
70740,sql,,,,
70741,python,,,,
70742,javascript,jquery,,,
70743,visual-studio,visual-studio-2008,unit-testing,,
70744,algorithm,,,,
70745,.net,,,,
70746,performance,,,,
70747,c++,,,,
70748,c++,,,,
70749,javascript,,,,
70750,c,,,,
70751,vb.net,,,,
70752,java,,,,
70753,javascript,python,,,
70754,javascript,jquery,,,
70755,c#,performance,,,
70756,iphone,,,,
70757,iphone,cocoa-touch,,,
70758,javascript,oop,,,
70759,c#,wpf,,,
70760,.net,,,,
70761,c#,,,,
70762,ruby,,,,
70763,c#,.net,,,
70764,c++,,,,
70765,mysql,ruby,,,
70766,asp.net,,,,
70767,java,,,,
70768,objective-c,,,,
70769,javascript,jquery,html,,
70770,django,,,,
70771,javascript,jquery,,,
70772,sql-server,,,,
70773,javascript,html,,,
70774,iphone,cocoa-touch,,,
70775,javascript,regex,,,
70776,svn,,,,
70777,objective-c,,,,
70778,javascript,jquery,,,
70779,javascript,css,,,
70780,c#,,,,
70781,java,android,,,
70782,php,string,,,
70783,javascript,,,,
70784,windows,,,,
70785,string,,,,
70786,wpf,,,,
70787,ruby-on-rails,ruby,,,
70788,c#,java,.net,asp.net,html
70789,java,,,,
70790,css,,,,
70791,c++,,,,
70792,c++,c,,,
70793,java,,,,
70794,algorithm,,,,
70795,php,,,,
70796,string,,,,
70797,java,,,,
70798,iphone,objective-c,cocoa,,
70799,c#,,,,
70800,c,,,,
70801,jquery,,,,
70802,language-agnostic,,,,
70803,windows,,,,
70804,iphone,,,,
70805,visual-studio,,,,
70806,windows,,,,
70807,c#,.net,,,
70808,python,,,,
70809,asp.net-mvc,,,,
70810,.net,,,,
70811,ruby-on-rails,ruby,,,
70812,asp.net-mvc,,,,
70813,css,,,,
70814,python,django,eclipse,,
70815,python,django,,,
70816,git,,,,
70817,c#,winforms,,,
70818,java,oop,,,
70819,python,,,,
70820,wpf,,,,
70821,c#,.net,,,
70822,.net,,,,
70823,java,arrays,,,
70824,c++,,,,
70825,iphone,,,,
70826,jquery,html,,,
70827,html,,,,
70828,c#,.net,,,
70829,asp.net,,,,
70830,c#,linq,,,
70831,jquery,,,,
70832,iphone,cocoa-touch,,,
70833,asp.net-mvc,,,,
70834,c#,,,,
70835,.net,xml,linq,,
70836,python,,,,
70837,jquery,,,,
70838,php,,,,
70839,database,,,,
70840,python,,,,
70841,database,,,,
70842,c++,,,,
70843,php,,,,
70844,.net,,,,
70845,c#,.net,multithreading,,
70846,javascript,,,,
70847,javascript,iphone,,,
70848,c,,,,
70849,c#,sql,,,
70850,windows,,,,
70851,python,performance,,,
70852,c++,python,,,
70853,javascript,jquery,,,
70854,c#,.net,,,
70855,c#,asp.net,performance,,
70856,c,,,,
70857,performance,algorithm,string,,
70858,linux,,,,
70859,c++,,,,
70860,ruby-on-rails,,,,
70861,c#,,,,
70862,ruby-on-rails,ruby,,,
70863,php,mysql,,,
70864,sql,database,,,
70865,asp.net,javascript,jquery,,
70866,java,,,,
70867,linq,,,,
70868,java,,,,
70869,css,,,,
70870,php,string,,,
70871,c#,.net,regex,,
70872,javascript,,,,
70873,c#,unit-testing,,,
70874,asp.net,.net,,,
70875,ruby-on-rails,,,,
70876,java,android,eclipse,svn,
70877,iphone,cocoa,cocoa-touch,macos,
70878,c#,,,,
70879,javascript,,,,
70880,c++,visual-studio,,,
70881,svn,,,,
70882,language-agnostic,,,,
70883,java,,,,
70884,javascript,,,,
70885,iphone,objective-c,,,
70886,macos,,,,
70887,wpf,,,,
70888,php,,,,
70889,c,,,,
70890,c#,.net,c++,,
70891,c#,,,,
70892,objective-c,,,,
70893,iphone,cocoa-touch,,,
70894,sql,sql-server,database,,
70895,ruby-on-rails,ruby,,,
70896,git,,,,
70897,java,,,,
70898,iphone,objective-c,multithreading,,
70899,c#,asp.net,asp.net-mvc,,
70900,git,,,,
70901,svn,,,,
70902,unit-testing,,,,
70903,java,,,,
70904,jquery,,,,
70905,javascript,,,,
70906,ruby,macos,,,
70907,iphone,,,,
70908,.net,,,,
70909,html,css,,,
70910,php,,,,
70911,java,,,,
70912,.net,asp.net,,,
70913,c,,,,
70914,sql,mysql,,,
70915,sql-server,,,,
70916,html,,,,
70917,cocoa,,,,
70918,css,django,,,
70919,git,,,,
70920,c#,wpf,,,
70921,xml,,,,
70922,php,,,,
70923,c#,,,,
70924,.net,,,,
70925,c#,asp.net,,,
70926,android,,,,
70927,html,css,,,
70928,c#,winforms,,,
70929,sql,c,,,
70930,c#,.net,,,
70931,c#,,,,
70932,javascript,,,,
70933,asp.net-mvc,jquery,,,
70934,javascript,jquery,html,,
70935,c#,winforms,,,
70936,java,,,,
70937,c#,multithreading,,,
70938,python,c,,,
70939,c#,.net,performance,,
70940,php,mysql,,,
70941,objective-c,,,,
70942,python,,,,
70943,android,jquery,iphone,,
70944,c#,,,,
70945,linux,,,,
70946,.net,,,,
70947,java,,,,
70948,javascript,jquery,,,
70949,iphone,,,,
70950,asp.net,,,,
70951,.net,,,,
70952,linux,macos,,,
70953,iphone,html,string,,
70954,iphone,objective-c,,,
70955,sql,sql-server,,,
70956,iphone,objective-c,,,
70957,python,django,,,
70958,database,,,,
70959,ruby,,,,
70960,sql,oop,,,
70961,python,,,,
70962,html,css,,,
70963,svn,,,,
70964,c++,,,,
70965,multithreading,,,,
70966,windows,,,,
70967,c#,,,,
70968,php,,,,
70969,php,,,,
70970,c,linux,,,
70971,language-agnostic,,,,
70972,asp.net-mvc,,,,
70973,php,,,,
70974,python,,,,
70975,php,,,,
70976,.net,database,performance,,
70977,java,,,,
70978,iphone,,,,
70979,c#,,,,
70980,wpf,,,,
70981,wpf,,,,
70982,multithreading,language-agnostic,,,
70983,php,,,,
70984,jquery,,,,
70985,html,xml,,,
70986,c#,.net,,,
70987,mysql,,,,
70988,c++,algorithm,,,
70989,asp.net-mvc,,,,
70990,c++,,,,
70991,c#,,,,
70992,php,mysql,,,
70993,javascript,jquery,,,
70994,java,eclipse,,,
70995,c#,.net,,,
70996,java,,,,
70997,database,,,,
70998,c#,wpf,,,
70999,algorithm,language-agnostic,,,
71000,php,mysql,,,
71001,c#,.net,,,
71002,java,arrays,,,
71003,c,,,,
71004,database,,,,
71005,django,,,,
71006,visual-studio,visual-studio-2008,,,
71007,java,,,,
71008,ruby-on-rails,,,,
71009,java,unit-testing,,,
71010,c#,.net,,,
71011,c#,.net,,,
71012,php,database,,,
71013,java,,,,
71014,c++,,,,
71015,delphi,,,,
71016,iphone,objective-c,cocoa-touch,,
71017,language-agnostic,,,,
71018,php,html,,,
71019,asp.net-mvc,,,,
71020,macos,,,,
71021,java,,,,
71022,javascript,,,,
71023,.net,,,,
71024,eclipse,,,,
71025,php,,,,
71026,c++,string,,,
71027,iphone,debugging,,,
71028,php,,,,
71029,debugging,,,,
71030,c#,.net,windows,,
71031,sql-server,,,,
71032,javascript,jquery,,,
71033,c#,.net,vb.net,,
71034,c#,.net,vb.net,,
71035,jquery,,,,
71036,php,,,,
71037,ruby-on-rails,ruby,,,
71038,delphi,,,,
71039,c#,winforms,,,
71040,c++,unit-testing,,,
71041,iphone,objective-c,cocoa,,
71042,python,,,,
71043,php,arrays,,,
71044,javascript,,,,
71045,php,,,,
71046,c#,,,,
71047,c#,winforms,multithreading,,
71048,iphone,css,,,
71049,javascript,jquery,,,
71050,php,,,,
71051,c#,performance,,,
71052,ruby,,,,
71053,c#,,,,
71054,python,,,,
71055,java,,,,
71056,visual-studio,,,,
71057,objective-c,cocoa,macos,,
71058,c++,,,,
71059,python,ruby,,,
71060,mysql,,,,
71061,c#,,,,
71062,c++,,,,
71063,.net,javascript,,,
71064,c#,,,,
71065,c++,,,,
71066,java,,,,
71067,iphone,cocoa-touch,,,
71068,python,sql,,,
71069,java,,,,
71070,sql,sql-server,,,
71071,java,,,,
71072,c++,,,,
71073,c#,asp.net,vb.net,,
71074,python,,,,
71075,java,,,,
71076,javascript,jquery,,,
71077,asp.net,,,,
71078,mysql,,,,
71079,c++,,,,
71080,java,,,,
71081,perl,,,,
71082,python,,,,
71083,javascript,,,,
71084,.net,,,,
71085,java,string,,,
71086,c++,,,,
71087,c#,sql-server,,,
71088,java,multithreading,,,
71089,c++,c,algorithm,,
71090,jquery,,,,
71091,c#,asp.net,asp.net-mvc,,
71092,.net,performance,,,
71093,sql,sql-server,,,
71094,c#,wpf,performance,,
71095,python,,,,
71096,php,,,,
71097,python,,,,
71098,perl,arrays,,,
71099,css,,,,
71100,wpf,,,,
71101,sql-server,,,,
71102,c#,database,,,
71103,html,css,,,
71104,javascript,html,,,
71105,vb.net,,,,
71106,jquery,css,,,
71107,java,multithreading,,,
71108,python,,,,
71109,objective-c,macos,,,
71110,iphone,,,,
71111,c++,python,c,,
71112,macos,,,,
71113,javascript,,,,
71114,c#,java,,,
71115,c++,visual-studio-2008,,,
71116,eclipse,,,,
71117,php,,,,
71118,ruby-on-rails,,,,
71119,algorithm,,,,
71120,php,regex,,,
71121,java,,,,
71122,c,,,,
71123,c#,.net,,,
71124,c,objective-c,,,
71125,sql,database,,,
71126,ruby-on-rails,ruby,,,
71127,mysql,,,,
71128,c++,,,,
71129,ruby-on-rails,ruby,,,
71130,css,,,,
71131,linux,,,,
71132,svn,,,,
71133,wpf,,,,
71134,c++,,,,
71135,c++,,,,
71136,c#,,,,
71137,iphone,,,,
71138,algorithm,,,,
71139,linux,,,,
71140,javascript,,,,
71141,java,,,,
71142,php,,,,
71143,python,,,,
71144,c,string,,,
71145,c,,,,
71146,asp.net,vb.net,,,
71147,javascript,jquery,html,css,
71148,c#,multithreading,,,
71149,perl,,,,
71150,asp.net,,,,
71151,javascript,jquery,css,,
71152,python,,,,
71153,java,unit-testing,,,
71154,c#,,,,
71155,php,mysql,performance,,
71156,linux,,,,
71157,macos,,,,
71158,mysql,,,,
71159,arrays,algorithm,,,
71160,iphone,objective-c,,,
71161,php,,,,
71162,oop,,,,
71163,c,,,,
71164,ruby-on-rails,ruby,,,
71165,iphone,cocoa-touch,,,
71166,wpf,,,,
71167,c#,asp.net,asp.net-mvc,,
71168,asp.net-mvc,,,,
71169,c#,,,,
71170,.net,wpf,,,
71171,sql,sql-server,,,
71172,c#,.net,,,
71173,java,unit-testing,,,
71174,python,,,,
71175,c++,,,,
71176,jquery,,,,
71177,iphone,objective-c,,,
71178,javascript,jquery,,,
71179,sql,sql-server,,,
71180,iphone,objective-c,multithreading,,
71181,sql,,,,
71182,python,,,,
71183,android,,,,
71184,mysql,,,,
71185,c++,,,,
71186,sql-server,,,,
71187,c,,,,
71188,language-agnostic,,,,
71189,python,,,,
71190,javascript,html,css,,
71191,oop,,,,
71192,c++,,,,
71193,c#,asp.net,performance,,
71194,algorithm,language-agnostic,,,
71195,asp.net,,,,
71196,ruby-on-rails,,,,
71197,asp.net-mvc,,,,
71198,c++,,,,
71199,c#,.net,,,
71200,c#,multithreading,,,
71201,c#,.net,visual-studio-2008,,
71202,asp.net,,,,
71203,svn,,,,
71204,javascript,,,,
71205,jquery,,,,
71206,asp.net,asp.net-mvc,,,
71207,eclipse,,,,
71208,svn,,,,
71209,javascript,,,,
71210,objective-c,,,,
71211,visual-studio,debugging,,,
71212,c#,,,,
71213,php,mysql,,,
71214,javascript,,,,
71215,java,mysql,,,
71216,wpf,,,,
71217,.net,,,,
71218,java,.net,,,
71219,html,css,,,
71220,language-agnostic,,,,
71221,java,,,,
71222,python,,,,
71223,sql,,,,
71224,wpf,,,,
71225,java,multithreading,,,
71226,c#,,,,
71227,c++,,,,
71228,windows,,,,
71229,java,windows,,,
71230,linux,macos,,,
71231,javascript,,,,
71232,python,,,,
71233,perl,,,,
71234,sql,mysql,,,
71235,database,,,,
71236,ruby-on-rails,ruby,,,
71237,python,django,,,
71238,c++,,,,
71239,java,,,,
71240,c++,,,,
71241,python,performance,,,
71242,c#,performance,,,
71243,c#,,,,
71244,iphone,,,,
71245,c#,winforms,,,
71246,visual-studio,visual-studio-2008,,,
71247,jquery,,,,
71248,algorithm,,,,
71249,jquery,,,,
71250,.net,winforms,,,
71251,java,,,,
71252,javascript,css,,,
71253,sql,sql-server,,,
71254,c++,,,,
71255,c#,.net,,,
71256,html,,,,
71257,wpf,,,,
71258,c#,linq,string,,
71259,c#,,,,
71260,sql,sql-server,,,
71261,multithreading,,,,
71262,javascript,,,,
71263,c#,,,,
71264,vb.net,,,,
71265,java,,,,
71266,.net,wpf,,,
71267,javascript,,,,
71268,c++,linux,,,
71269,java,android,,,
71270,c++,,,,
71271,python,ruby-on-rails,ruby,django,
71272,java,,,,
71273,php,,,,
71274,wpf,,,,
71275,c#,string,,,
71276,c#,,,,
71277,iphone,,,,
71278,.net,asp.net,,,
71279,jquery,,,,
71280,jquery,,,,
71281,asp.net-mvc,,,,
71282,wpf,,,,
71283,c#,.net,,,
71284,delphi,,,,
71285,sql,,,,
71286,java,,,,
71287,asp.net,,,,
71288,python,,,,
71289,ruby-on-rails,,,,
71290,svn,,,,
71291,java,c++,,,
71292,java,,,,
71293,php,,,,
71294,c#,.net,,,
71295,asp.net,,,,
71296,c++,c,,,
71297,debugging,,,,
71298,c++,python,,,
71299,c,,,,
71300,c#,,,,
71301,c#,string,,,
71302,svn,git,,,
71303,python,,,,
71304,sql,sql-server,,,
71305,php,xml,,,
71306,c#,,,,
71307,.net,,,,
71308,java,,,,
71309,c#,,,,
71310,.net,,,,
71311,c++,python,,,
71312,mysql,sql,,,
71313,php,,,,
71314,html,,,,
71315,vb.net,,,,
71316,c#,visual-studio-2008,,,
71317,javascript,,,,
71318,java,,,,
71319,php,,,,
71320,regex,,,,
71321,performance,,,,
71322,jquery,,,,
71323,sql,sql-server,,,
71324,c++,,,,
71325,asp.net-mvc,,,,
71326,iphone,objective-c,cocoa-touch,,
71327,php,,,,
71328,java,,,,
71329,c++,vb.net,,,
71330,html,css,,,
71331,java,arrays,,,
71332,java,xml,,,
71333,c,,,,
71334,php,,,,
71335,c#,,,,
71336,c++,c,linux,,
71337,java,,,,
71338,c#,.net,,,
71339,sql-server,,,,
71340,c++,,,,
71341,c++,visual-studio,visual-studio-2008,,
71342,java,,,,
71343,jquery,unit-testing,,,
71344,java,,,,
71345,php,mysql,,,
71346,javascript,,,,
71347,python,database,django,,
71348,c#,,,,
71349,debugging,,,,
71350,asp.net-mvc,,,,
71351,python,,,,
71352,php,,,,
71353,c#,.net,,,
71354,c++,c,,,
71355,ruby-on-rails,,,,
71356,php,,,,
71357,c#,,,,
71358,algorithm,,,,
71359,python,,,,
71360,java,,,,
71361,java,,,,
71362,php,,,,
71363,c,,,,
71364,php,,,,
71365,php,,,,
71366,c#,,,,
71367,java,,,,
71368,ruby,,,,
71369,c#,,,,
71370,svn,,,,
71371,java,,,,
71372,language-agnostic,,,,
71373,asp.net-mvc,,,,
71374,c++,,,,
71375,regex,vb.net,,,
71376,iphone,cocoa-touch,,,
71377,iphone,,,,
71378,java,,,,
71379,python,windows,django,,
71380,javascript,,,,
71381,git,,,,
71382,java,,,,
71383,sql-server,,,,
71384,html,css,,,
71385,algorithm,language-agnostic,,,
71386,java,,,,
71387,c++,,,,
71388,svn,,,,
71389,jquery,,,,
71390,linux,,,,
71391,php,mysql,,,
71392,jquery,,,,
71393,ruby-on-rails,ruby,,,
71394,c#,xml,,,
71395,xml,,,,
71396,sql,linux,,,
71397,asp.net,sql-server,,,
71398,iphone,objective-c,,,
71399,c#,,,,
71400,javascript,,,,
71401,c#,,,,
71402,javascript,,,,
71403,c++,,,,
71404,jquery,,,,
71405,c#,.net,linq,,
71406,c#,,,,
71407,sql,sql-server,performance,,
71408,java,eclipse,,,
71409,iphone,,,,
71410,jquery,,,,
71411,java,debugging,,,
71412,c#,,,,
71413,c++,,,,
71414,php,,,,
71415,c,linux,arrays,,
71416,xml,,,,
71417,c#,.net,winforms,,
71418,python,string,,,
71419,c#,,,,
71420,javascript,jquery,asp.net-mvc,,
71421,c#,c++,,,
71422,javascript,,,,
71423,c++,,,,
71424,c#,regex,performance,,
71425,asp.net,asp.net-mvc,,,
71426,visual-studio,visual-studio-2008,unit-testing,,
71427,c++,,,,
71428,c#,asp.net,,,
71429,php,html,,,
71430,c#,,,,
71431,java,,,,
71432,perl,,,,
71433,vb.net,,,,
71434,c#,.net,,,
71435,javascript,html,,,
71436,javascript,,,,
71437,java,regex,string,,
71438,java,macos,,,
71439,python,,,,
71440,python,,,,
71441,.net,asp.net,,,
71442,java,,,,
71443,asp.net,regex,,,
71444,c#,.net,vb.net,,
71445,c++,,,,
71446,python,debugging,,,
71447,python,regex,,,
71448,xml,,,,
71449,macos,git,,,
71450,.net,winforms,,,
71451,python,,,,
71452,c#,.net,vb.net,,
71453,svn,,,,
71454,asp.net-mvc,,,,
71455,css,html,,,
71456,c#,,,,
71457,python,django,,,
71458,c++,,,,
71459,html,css,,,
71460,c#,.net,,,
71461,asp.net,,,,
71462,eclipse,svn,,,
71463,c++,,,,
71464,html,css,,,
71465,iphone,,,,
71466,php,,,,
71467,java,,,,
71468,java,,,,
71469,javascript,,,,
71470,python,django,,,
71471,python,django,,,
